,id_municipio,entidad,municipio,carpetas,total,crimes_10k,lat,lon,class,map_input
1431,20434,Oaxaca,Santa Maria Teopoxco,11,4214.0,26.103464641670683,18.166659,-96.955139,2,"[18.166659, -96.955139, 26.103464641670683]"
1432,20435,Oaxaca,Santa Maria Tepantlali,4,3465.0,11.544011544011523,16.997513,-96.01012,1,"[16.997513, -96.01012, 11.544011544011523]"
1433,20436,Oaxaca,Santa Maria Texcatitlan,1,981.0,10.193679918450526,17.712905,-97.066689,0,"[17.712905, -97.066689, 10.193679918450526]"
1434,20437,Oaxaca,Santa Maria Tlahuitoltepec,7,8922.0,7.845774490024664,17.097537,-96.063252,0,"[17.097537, -96.063252, 7.845774490024664]"
1435,20438,Oaxaca,Santa Maria Tlalixtac,3,1635.0,18.348623853210963,17.951677,-96.738075,1,"[17.951677, -96.738075, 18.348623853210963]"
1436,20439,Oaxaca,Santa Maria Tonameca,132,25130.0,52.526860326303044,15.747139,-96.545365,3,"[15.747139, -96.545365, 52.526860326303044]"
1437,20440,Oaxaca,Santa Maria Totolapilla,2,839.0,23.83790226460074,16.603228,-95.625455,2,"[16.603228, -95.625455, 23.83790226460074]"
1438,20441,Oaxaca,Santa Maria Xadani,21,8795.0,23.877202956225123,16.360301,-95.01985,2,"[16.360301, -95.01985, 23.877202956225123]"
1439,20442,Oaxaca,Santa Maria Yalina,0,267.0,0.0,17.240471,-96.262781,0,"[17.240471, -96.262781, 0.0]"
1440,20443,Oaxaca,Santa Maria Yavesia,0,472.0,0.0,17.234215,-96.429516,0,"[17.234215, -96.429516, 0.0]"
1441,20444,Oaxaca,Santa Maria Yolotepec,1,411.0,24.330900243308935,16.876805,-97.505328,2,"[16.876805, -97.505328, 24.330900243308935]"
1442,20445,Oaxaca,Santa Maria Yosoyua,1,1514.0,6.605019815059449,17.120186,-97.514792,0,"[17.120186, -97.514792, 6.605019815059449]"
1443,20446,Oaxaca,Santa Maria Yucuhiti,4,6048.0,6.613756613756618,17.018193,-97.769509,0,"[17.018193, -97.769509, 6.613756613756618]"
1444,20447,Oaxaca,Santa Maria Zacatepec,32,16340.0,19.583843329253344,16.763894,-97.989878,1,"[16.763894, -97.989878, 19.583843329253344]"
1445,20448,Oaxaca,Santa Maria Zaniza,1,2234.0,4.476275738585508,16.655098,-97.338544,0,"[16.655098, -97.338544, 4.476275738585508]"
1446,20449,Oaxaca,Santa Maria Zoquitlan,1,2939.0,3.402517863218794,16.55836,-96.352871,0,"[16.55836, -96.352871, 3.402517863218794]"
1447,20450,Oaxaca,Santiago Amoltepec,25,12683.0,19.711424741780323,16.640906,-97.494803,1,"[16.640906, -97.494803, 19.711424741780323]"
1448,20451,Oaxaca,Santiago Apoala,4,875.0,45.71428571428558,17.648603,-97.136945,3,"[17.648603, -97.136945, 45.71428571428558]"
1449,20452,Oaxaca,Santiago Apostol,18,3995.0,45.05632040050048,16.804263,-96.722414,3,"[16.804263, -96.722414, 45.05632040050048]"
1450,20453,Oaxaca,Santiago Astata,10,3708.0,26.96871628910469,15.987631,-95.675866,2,"[15.987631, -95.675866, 26.96871628910469]"
1451,20454,Oaxaca,Santiago Atitlan,2,2920.0,6.849315068493142,17.103973,-95.945797,0,"[17.103973, -95.945797, 6.849315068493142]"
1452,20455,Oaxaca,Santiago Ayuquililla,1,2583.0,3.8714672861014243,17.935106,-97.958262,0,"[17.935106, -97.958262, 3.8714672861014243]"
1453,20456,Oaxaca,Santiago Cacaloxtepec,8,1441.0,55.51700208188772,17.720238,-97.740486,3,"[17.720238, -97.740486, 55.51700208188772]"
1454,20457,Oaxaca,Santiago Camotlan,7,3082.0,22.71252433484743,17.446267,-96.184656,2,"[17.446267, -96.184656, 22.71252433484743]"
1455,20458,Oaxaca,Santiago Comaltepec,2,967.0,20.68252326783875,17.564126,-96.547813,1,"[17.564126, -96.547813, 20.68252326783875]"
1456,20459,Oaxaca,Santiago Chazumba,11,4371.0,25.16586593456879,18.188768,-97.68054,2,"[18.188768, -97.68054, 25.16586593456879]"
1457,20460,Oaxaca,Santiago Choapam,9,4983.0,18.061408789885686,17.360612,-95.922623,1,"[17.360612, -95.922623, 18.061408789885686]"
1458,20461,Oaxaca,Santiago Del Rio,2,518.0,38.610038610038764,17.455975,-98.08854,3,"[17.455975, -98.08854, 38.610038610038764]"
1459,20462,Oaxaca,Santiago Huajolotitlan,15,4083.0,36.737692872887486,17.82665,-97.731767,2,"[17.82665, -97.731767, 36.737692872887486]"
1460,20463,Oaxaca,Santiago Huauclilla,2,529.0,37.80718336483921,17.450841,-97.071527,2,"[17.450841, -97.071527, 37.80718336483921]"
1461,20464,Oaxaca,Santiago Ihuitlan Plumas,3,351.0,85.47008547008579,17.848474,-97.429743,4,"[17.848474, -97.429743, 85.47008547008579]"
1462,20465,Oaxaca,Santiago Ixcuintepec,5,1598.0,31.2891113892365,16.934806,-95.623106,2,"[16.934806, -95.623106, 31.2891113892365]"
1463,20466,Oaxaca,Santiago Ixtayutla,18,13041.0,13.802622498274603,16.565006,-97.651969,1,"[16.565006, -97.651969, 13.802622498274603]"
1464,20467,Oaxaca,Santiago Jamiltepec,101,19201.0,52.60142700900979,16.279458,-97.819682,3,"[16.279458, -97.819682, 52.60142700900979]"
1465,20468,Oaxaca,Santiago Jocotepec,17,14135.0,12.026883622214386,17.53568,-95.944416,1,"[17.53568, -95.944416, 12.026883622214386]"
1466,20469,Oaxaca,Santiago Juxtlahuaca,111,36275.0,30.599586492074433,17.33529,-98.012449,2,"[17.33529, -98.012449, 30.599586492074433]"
1467,20470,Oaxaca,Santiago Lachiguiri,8,4886.0,16.373311502251344,16.686459,-95.532658,1,"[16.686459, -95.532658, 16.373311502251344]"
1468,20471,Oaxaca,Santiago Lalopa,0,498.0,0.0,17.417959,-96.248592,0,"[17.417959, -96.248592, 0.0]"
1469,20472,Oaxaca,Santiago Laollaga,10,3326.0,30.066145520144342,16.584887,-95.204579,2,"[16.584887, -95.204579, 30.066145520144342]"
1470,20473,Oaxaca,Santiago Laxopa,5,1292.0,38.699690402476584,17.219758,-96.313396,3,"[17.219758, -96.313396, 38.699690402476584]"
1471,20474,Oaxaca,Santiago Llano Grande,9,3284.0,27.40560292326428,16.489426,-98.289669,2,"[16.489426, -98.289669, 27.40560292326428]"
